Sensor 0052 - site1
Site 1
date [EST]	lu 412 [uW/cm^2/nm/sr]	lu 442 [uW/cm^2/nm/sr]	lu 490 [uW/cm^2/nm/sr]	lu 510 [uW/cm^2/nm/sr]	lu 555 [uW/cm^2/nm/sr]	lu 664 [uW/cm^2/nm/sr]	lu 669 [uW/cm^2/nm/sr]
2015-07-30 02:00:00	-0.006533	-0.007805	-0.007119	-0.007374	-0.010111	-0.014261	-0.014270
2015-07-30 03:00:00	-0.006414	-0.007684	-0.007113	-0.007197	-0.010275	-0.0141890	-0.013799
2015-07-30 04:00:00	-0.006139	-0.007900	-0.006848	-0.007019	-0.009857	-0.014468	-0.013775
2015-07-30 05:00:00	0.000857	0.009213	0.037260	0.04722	0.058019	-0.004974	-0.00475
2015-07-30 06:00:00	0.023293	0.058443	0.175065	0.230285	0.321461	0.042371	0.041103
2015-07-30 07:00:00	0.052436	0.130581	0.386425	0.505624	0.699448	0.090139	0.087115
2015-07-30 08:00:00	0.052045	0.118861	0.321970	0.417306	0.558565	0.067012	0.065415
2015-07-30 09:00:00	0.087033	0.197839	0.524912	0.674961	0.88503	0.105369	0.104892
2015-07-30 10:00:00	0.073700	0.166615	0.444954	0.574505	0.764672	0.079437	0.080242
2015-07-30 11:00:00	0.108719	0.250294	0.676620	0.884365	1.200149	0.126609	0.125419
2015-07-30 12:00:00	0.135138	0.284843	0.706255	0.915281	1.239382	0.168041	0.166040
2015-07-30 13:00:00	0.051978	0.116476	0.337213	0.463594	0.672117	0.059506	0.059912
2015-07-30 14:00:00	0.072124	0.151680	0.403255	0.544279	0.770900	0.090239	0.090731
2015-07-30 15:00:00	0.031056	0.066240	0.190485	0.265934	0.390218	0.039277	0.040132
2015-07-30 16:00:00	0.018122	0.039972	0.122590	0.173983	0.261263	0.026674	0.026005
2015-07-30 17:00:00	0.001882	0.009932	0.041337	0.060181	0.088703	-0.001174	-0.001509
2015-07-30 18:00:00	-0.003050	-0.000623	0.011450	0.016228	0.020471	-0.010029	-0.009770
2015-07-30 19:00:00	-0.006360	-0.007243	-0.006329	-0.006277	-0.008561	-0.013676	-0.013865
2015-07-30 20:00:00	-0.006477	-0.007575	-0.006846	-0.007564	-0.009860	-0.014118	-0.013768
2015-07-30 21:00:00	-0.006626	-0.007400	-0.006969	-0.007255	-0.009892	-0.014294	-0.014393
2015-07-30 22:00:00	-0.006617	-0.007873	-0.007074	-0.007215	-0.010017	-0.013497	-0.013849
2015-07-30 23:00:00	-0.006455	-0.007488	-0.007005	-0.007293	-0.009696	-0.013531	-0.014242
2015-07-31 00:00:00	-0.006343	-0.007877	-0.006745	-0.007224	-0.009433	-0.014009	-0.014272
2015-07-31 01:00:00	-0.006173	-0.007642	-0.006888	-0.007131	-0.010380	-0.013563	-0.014213
2015-07-31 02:00:00	-0.006263	-0.007486	-0.007077	-0.007225	-0.009722	-0.014411	-0.014301
2015-07-31 03:00:00	-0.006441	-0.007744	-0.006907	-0.006918	-0.010245	-0.014490	-0.0136670
2015-07-31 04:00:00	-0.006684	-0.007336	-0.006915	-0.007048	-0.009991	-0.013833	-0.013882
2015-07-31 05:00:00	-0.000854	0.005682	0.029707	0.039276	0.04890	-0.005782	-0.006041
2015-07-31 06:00:00	0.018238	0.049393	0.154930	0.207235	0.287671	0.029590	0.029866
2015-07-31 07:00:00	0.047496	0.114210	0.332227	0.445585	0.622678	0.077284	0.076765
2015-07-31 08:00:00	0.080095	0.188221	0.529127	0.694153	0.942137	0.114610	0.112416
2015-07-31 09:00:00	0.098428	0.221882	0.611825	0.803424	1.098352	0.127917	0.125894
2015-07-31 10:00:00	0.114223	0.251154	0.661367	0.854690	1.123131	0.132603	0.131479
2015-07-31 11:00:00	0.121109	0.252964	0.628133	0.813504	1.070392	0.131174	0.130518
2015-07-31 12:00:00	0.114663	0.242535	0.611335	0.798501	1.057707	0.134738	0.133991
2015-07-31 13:00:00	0.125997	0.266049	0.682470	0.900246	1.223445	0.142394	0.141517
2015-07-31 14:00:00	0.125810	0.265380	0.698787	0.929703	1.289586	0.172616	0.170056
2015-07-31 16:00:00	0.050156	0.108867	0.320419	0.456331	0.682556	0.097309	0.095171
2015-07-31 17:00:00	0.022756	0.052775	0.170193	0.249646	0.387446	0.050854	0.050017
2015-07-31 18:00:00	0.003333	0.013129	0.054308	0.078071	0.112088	0.000682	0.001176
2015-07-31 19:00:00	-0.005420	-0.005317	-0.001044	-0.000082	-0.001931	-0.013515	-0.012833
2015-07-31 20:00:00	-0.006553	-0.007499	-0.006941	-0.007197	-0.010715	-0.014109	-0.013902
2015-07-31 21:00:00	-0.006421	-0.007422	-0.006808	-0.007409	-0.009723	-0.013726	-0.013950
2015-07-31 22:00:00	-0.006403	-0.007628	-0.006875	-0.007274	-0.010188	-0.014196	-0.013705
2015-07-31 23:00:00	-0.005924	-0.007545	-0.006680	-0.007517	-0.010274	-0.014280	-0.014323
2015-08-01 00:00:00	-0.006005	-0.008118	-0.006927	-0.007186	-0.009882	-0.014188	-0.013571
2015-08-01 01:00:00	-0.005006	-0.006581	-0.005348	-0.006081	-0.008006	-0.012151	-0.011401
2015-08-01 02:00:00	-0.006649	-0.007639	-0.006929	-0.007294	-0.009904	-0.014072	-0.014036
2015-08-01 04:00:00	-0.006732	-0.007927	-0.007301	-0.006977	-0.009742	-0.013772	-0.013996
2015-08-01 05:00:00	-0.000851	0.005219	0.029099	0.038706	0.047838	-0.005224	-0.005021
2015-08-01 06:00:00	0.023366	0.059719	0.182310	0.242259	0.336339	0.044305	0.043666
2015-08-01 07:00:00	0.036102	0.091122	0.285607	0.387021	0.553088	0.078015	0.075153
2015-08-01 08:00:00	0.070534	0.172680	0.514494	0.691012	0.991308	0.159114	0.152413
2015-08-01 09:00:00	0.106746	0.243815	0.698849	0.930492	1.306179	0.215054	0.206354
2015-08-01 10:00:00	0.122484	0.262851	0.660202	0.836812	1.076864	0.143819	0.142586
2015-08-01 11:00:00	0.02125	0.050394	0.140940	0.180932	0.229403	0.016735	0.016456
2015-08-01 12:00:00	0.123134	0.262069	0.660135	0.841322	1.08062	0.126046	0.126902
2015-08-01 13:00:00	0.139971	0.295983	0.737289	0.942932	1.214904	0.155748	0.154081
2015-08-01 14:00:00	0.102583	0.215874	0.570355	0.757530	1.024321	0.138145	0.136543
2015-08-01 15:00:00	0.081233	0.175208	0.479907	0.640010	0.876809	0.104423	0.106096
2015-08-01 16:00:00	0.056778	0.123074	0.356648	0.492618	0.698816	0.092034	0.091615
2015-08-01 17:00:00	0.028792	0.065325	0.196800	0.271407	0.382497	0.043448	0.043408
2015-08-01 18:00:00	0.003530	0.012987	0.051689	0.072895	0.098511	-0.001878	-0.002254
2015-08-01 19:00:00	-0.005253	-0.005567	-0.002016	-0.001297	-0.004598	-0.013729	-0.013156
2015-08-01 20:00:00	-0.006288	-0.007569	-0.007362	-0.007522	-0.010347	-0.013717	-0.014307
2015-08-01 21:00:00	-0.006491	-0.007719	-0.007253	-0.007642	-0.010571	-0.013849	-0.013834
2015-08-01 22:00:00	-0.006610	-0.007653	-0.007156	-0.007369	-0.010029	-0.014061	-0.013924
2015-08-01 23:00:00	-0.006407	-0.007764	-0.006863	-0.007253	-0.009915	-0.014200	-0.014105
2015-08-02 00:00:00	-0.006215	-0.007460	-0.006884	-0.007232	-0.009845	-0.014368	-0.013961
2015-08-02 01:00:00	-0.006635	-0.007517	-0.006795	-0.006901	-0.009936	-0.014537	-0.013786
2015-08-02 02:00:00	-0.006666	-0.007703	-0.007127	-0.007455	-0.010149	-0.014755	-0.014238
2015-08-02 03:00:00	-0.006194	-0.008084	-0.007108	-0.007240	-0.010101	-0.014261	-0.013571
2015-08-02 04:00:00	-0.005972	-0.007371	-0.007151	-0.007132	-0.009960	-0.014010	-0.013611
2015-08-02 05:00:00	-0.001117	0.004546	0.023699	0.029750	0.030069	-0.009249	-0.008753
2015-08-02 06:00:00	0.012574	0.034965	0.116422	0.154741	0.209588	0.017233	0.016979
2015-08-02 07:00:00	0.034516	0.08847	0.277161	0.372730	0.521387	0.079143	0.075282
2015-08-02 08:00:00	0.061994	0.147534	0.435661	0.581181	0.810167	0.136271	0.131027
2015-08-02 09:00:00	0.099501	0.229807	0.656813	0.872682	1.202555	0.200329	0.193151
2015-08-02 10:00:00	0.133596	0.302228	0.810338	1.042085	1.369427	0.226419	0.217680
2015-08-02 11:00:00	0.135306	0.269945	0.700310	0.927346	1.248078	0.208322	0.202034
2015-08-02 12:00:00	0.13910	0.287848	0.700460	0.879121	1.100205	0.139908	0.139273
2015-08-02 13:00:00	0.122561	0.256860	0.653106	0.834053	1.063147	0.111510	0.112329
2015-08-02 14:00:00	0.145185	0.302104	0.760079	0.986048	1.283574	0.164110	0.160098
2015-08-02 15:00:00	0.083115	0.176745	0.482471	0.644716	0.869579	0.102367	0.103202
2015-08-02 16:00:00	0.057557	0.122689	0.348439	0.473724	0.659787	0.079337	0.078725
2015-08-02 17:00:00	0.023917	0.050496	0.159434	0.228786	0.337613	0.042882	0.042474
2015-08-02 18:00:00	0.003149	0.012304	0.050806	0.071515	0.096745	-0.000704	-0.000873
2015-08-02 19:00:00	-0.006255	-0.006010	-0.003634	-0.003436	-0.005992	-0.012967	-0.013046
2015-08-02 20:00:00	-0.006416	-0.007413	-0.007109	-0.007141	-0.010006	-0.013389	-0.013516
2015-08-02 21:00:00	-0.006756	-0.007658	-0.006991	-0.007846	-0.010056	-0.014253	-0.013787
2015-08-02 22:00:00	-0.006474	-0.007636	-0.006884	-0.007488	-0.009720	-0.014087	-0.013561
2015-08-02 23:00:00	-0.006031	-0.007815	-0.006752	-0.007742	-0.009964	-0.013813	-0.013933
2015-08-03 00:00:00	-0.006527	-0.007633	-0.006794	-0.007485	-0.010067	-0.014597	-0.014062
2015-08-03 01:00:00	-0.006429	-0.007521	-0.006587	-0.007565	-0.010316	-0.014348	-0.013778
2015-08-03 02:00:00	-0.006482	-0.007903	-0.006788	-0.007677	-0.010334	-0.014181	-0.013499
2015-08-03 03:00:00	-0.006840	-0.007254	-0.006970	-0.007272	-0.010312	-0.014037	-0.014057
2015-08-03 04:00:00	-0.006266	-0.007726	-0.007213	-0.007519	-0.010054	-0.014132	-0.013999
2015-08-03 05:00:00	-0.001513	0.003785	0.024149	0.031692	0.036400	-0.007617	-0.007872
2015-08-03 06:00:00	0.014441	0.037057	0.118221	0.155286	0.208652	0.021968	0.021795
2015-08-03 07:00:00	0.017627	0.042973	0.129159	0.16664	0.218473	0.022885	0.022537
2015-08-03 08:00:00	0.027017	0.060741	0.178600	0.237536	0.321365	0.044355	0.042632
2015-08-03 09:00:00	0.051807	0.117945	0.355126	0.477265	0.661711	0.101917	0.097174
2015-08-03 10:00:00	0.157205	0.343340	0.925719	1.187148	1.564163	0.243257	0.234900
2015-08-03 11:00:00	0.155320	0.335207	0.864965	1.085660	1.375565	0.183443	0.178081
2015-08-03 12:00:00	0.134654	0.277125	0.705843	0.901903	1.148750	0.151050	0.148082
2015-08-03 13:00:00	0.126768	0.257763	0.656134	0.844781	1.083612	0.136552	0.134757
2015-08-03 14:00:00	0.103102	0.209521	0.513348	0.647127	0.801003	0.09350	0.093755
2015-08-03 15:00:00	0.077354	0.160139	0.418235	0.539022	0.685845	0.078072	0.079099
2015-08-03 16:00:00	0.051568	0.114602	0.321513	0.421971	0.552747	0.064910	0.064922
2015-08-03 17:00:00	0.022290	0.054655	0.166108	0.222298	0.300382	0.034727	0.033728
2015-08-03 18:00:00	0.001044	0.007253	0.031113	0.041506	0.048819	-0.006223	-0.005900
2015-08-03 19:00:00	-0.006147	-0.006628	-0.004881	-0.004928	-0.007419	-0.014067	-0.014200
2015-08-03 20:00:00	-0.006615	-0.007278	-0.007041	-0.007084	-0.010117	-0.013521	-0.014996
2015-08-03 21:00:00	-0.006445	-0.007484	-0.007069	-0.007466	-0.010181	-0.0140570	-0.013914
2015-08-03 22:00:00	-0.006871	-0.007630	-0.006899	-0.007427	-0.009558	-0.014206	-0.014406
2015-08-03 23:00:00	-0.006618	-0.007215	-0.007243	-0.0073430	-0.010406	-0.014729	-0.013557
2015-08-04 00:00:00	-0.006927	-0.007630	-0.006895	-0.0076700	-0.0098390	-0.014341	-0.013897
2015-08-04 01:00:00	-0.006383	-0.007753	-0.007223	-0.007386	-0.009970	-0.013928	-0.014123
2015-08-04 02:00:00	-0.006318	-0.007958	-0.007028	-0.007659	-0.009963	-0.014630	-0.013924
2015-08-04 03:00:00	-0.006197	-0.007498	-0.007428	-0.007085	-0.009951	-0.014792	-0.014415
2015-08-04 04:00:00	-0.006886	-0.007393	-0.007035	-0.007341	-0.0099120	-0.013994	-0.014176
2015-08-04 05:00:00	-0.002983	0.001506	0.017511	0.024069	0.029581	-0.007230	-0.007253
2015-08-04 06:00:00	0.005314	0.019520	0.074531	0.100019	0.133905	0.010231	0.008955
2015-08-04 07:00:00	0.002678	0.011958	0.048672	0.066277	0.088848	0.001285	0.000444
2015-08-04 08:00:00	-0.000949	0.005569	0.033070	0.045402	0.063982	-0.000969	-0.002041
2015-08-04 09:00:00	0.003362	0.014352	0.05871	0.079070	0.109237	0.004815	0.004081
2015-08-04 10:00:00	0.047348	0.106094	0.319659	0.423942	0.581298	0.086705	0.082242
2015-08-04 11:00:00	0.155654	0.351672	0.924442	1.153478	1.477978	0.249382	0.241879
2015-08-04 12:00:00	0.124175	0.268978	0.725487	0.933067	1.231827	0.218633	0.208608
2015-08-04 13:00:00	0.121632	0.241624	0.610028	0.782104	1.006348	0.136290	0.135220
2015-08-04 14:00:00	0.035815	0.072866	0.191799	0.251094	0.321851	0.038260	0.038235
2015-08-04 15:00:00	0.000252	0.004851	0.024573	0.033715	0.042869	-0.008008	-0.007632
2015-08-04 16:00:00	0.020324	0.043971	0.129247	0.175348	0.235380	0.025709	0.025858
2015-08-04 17:00:00	-0.004128	-0.002808	0.004881	0.007471	0.008240	-0.011704	-0.011582
2015-08-04 18:00:00	0.000076	0.004585	0.021720	0.027456	0.027448	-0.009432	-0.009606
2015-08-04 19:00:00	-0.006541	-0.007302	-0.004550	-0.005063	-0.008103	-0.0138780	-0.013688
2015-08-04 20:00:00	-0.006371	-0.007703	-0.006839	-0.007531	-0.010254	-0.014594	-0.014417
2015-08-04 21:00:00	-0.006616	-0.007261	-0.006717	-0.007308	-0.009909	-0.014651	-0.014488
2015-08-04 22:00:00	-0.006815	-0.008272	-0.007135	-0.007349	-0.010466	-0.013934	-0.014595
2015-08-04 23:00:00	-0.006448	-0.008382	-0.006752	-0.007572	-0.009707	-0.014748	-0.013266
2015-08-05 00:00:00	-0.006312	-0.008194	-0.006876	-0.007473	-0.009909	-0.014037	-0.013755
2015-08-05 01:00:00	-0.006295	-0.007373	-0.006930	-0.0073460	-0.009794	-0.014603	-0.013926
2015-08-05 02:00:00	-0.006036	-0.008011	-0.006522	-0.007667	-0.010034	-0.013954	-0.013470
2015-08-05 03:00:00	-0.006902	-0.007284	-0.007206	-0.007412	-0.009753	-0.013976	-0.014327
2015-08-05 04:00:00	-0.006690	-0.007559	-0.006584	-0.0075970	-0.009857	-0.014699	-0.013832
2015-08-05 05:00:00	-0.001119	0.004554	0.025323	0.0318870	0.034874	-0.007028	-0.006842
2015-08-05 06:00:00	0.012654	0.035579	0.116410	0.153118	0.204852	0.024932	0.023873
2015-08-05 07:00:00	0.039652	0.09737	0.297859	0.392915	0.534885	0.082304	0.079333
2015-08-05 08:00:00	0.038398	0.085502	0.245192	0.326788	0.438775	0.056234	0.054358
2015-08-05 09:00:00	0.056851	0.142828	0.45010	0.597193	0.813211	0.100471	0.095586
2015-08-05 10:00:00	0.105273	0.232840	0.659811	0.869761	1.168442	0.192149	0.185135
2015-08-05 11:00:00	0.151445	0.317798	0.850352	1.114996	1.511037	0.282153	0.271445
2015-08-05 12:00:00	0.163063	0.361729	0.955523	1.210580	1.577578	0.268331	0.254981
2015-08-05 13:00:00	0.147521	0.295922	0.738095	0.935534	1.179581	0.168683	0.166450
2015-08-05 14:00:00	0.116261	0.229905	0.592473	0.771334	0.994627	0.130514	0.129549
2015-08-05 15:00:00	0.096629	0.194796	0.492959	0.634894	0.798369	0.095947	0.096182
2015-08-05 16:00:00	0.050961	0.10725	0.288911	0.382952	0.498439	0.063172	0.063968
2015-08-05 17:00:00	0.011870	0.025835	0.070269	0.089046	0.099875	-0.001964	-0.001960
2015-08-05 18:00:00	0.005208	0.017712	0.067365	0.090550	0.118620	0.002597	0.003122
2015-08-05 19:00:00	-0.005860	-0.006839	-0.004021	-0.004332	-0.007005	-0.013731	-0.013853
2015-08-05 20:00:00	-0.006297	-0.007643	-0.007049	-0.007490	-0.010006	-0.013902	-0.014191
2015-08-05 21:00:00	-0.006578	-0.007694	-0.006995	-0.007537	-0.009479	-0.013963	-0.014091
2015-08-05 22:00:00	-0.006550	-0.007591	-0.007046	-0.007488	-0.010559	-0.014364	-0.01425
2015-08-05 23:00:00	-0.006435	-0.007524	-0.007261	-0.007277	-0.010428	-0.013926	-0.014325
2015-08-06 00:00:00	-0.006403	-0.008127	-0.007057	-0.007456	-0.010559	-0.014491	-0.014667
2015-08-06 01:00:00	-0.006338	-0.007845	-0.007017	-0.007065	-0.010075	-0.014211	-0.013773
2015-08-06 02:00:00	-0.006270	-0.007617	-0.007027	-0.007363	-0.010121	-0.014311	-0.014178
2015-08-06 03:00:00	-0.006742	-0.007493	-0.007290	-0.007047	-0.010048	-0.014110	-0.014514
2015-08-06 04:00:00	-0.006168	-0.008181	-0.006902	-0.007181	-0.010093	-0.013904	-0.013536
2015-08-06 05:00:00	-0.000747	0.004205	0.025795	0.0324470	0.035556	-0.007876	-0.007492
2015-08-06 06:00:00	0.018581	0.047350	0.146391	0.192576	0.254728	0.026113	0.024911
2015-08-06 07:00:00	0.030074	0.075038	0.241180	0.328336	0.467717	0.068341	0.066173
2015-08-06 08:00:00	0.058213	0.140434	0.419913	0.561158	0.782967	0.121943	0.115912
2015-08-06 09:00:00	0.089365	0.201631	0.579230	0.776359	1.086647	0.181544	0.174301
2015-08-06 10:00:00	0.078208	0.191331	0.606432	0.810457	1.130331	0.148570	0.141491
2015-08-06 11:00:00	0.102271	0.225716	0.669295	0.912283	1.290387	0.192502	0.184016
2015-08-06 12:00:00	0.040072	0.080369	0.221432	0.296585	0.401314	0.056091	0.053334
2015-08-06 13:00:00	0.053319	0.119099	0.330315	0.423627	0.558913	0.079118	0.076173
2015-08-06 14:00:00	0.021766	0.045987	0.130620	0.172051	0.223570	0.022889	0.021784
2015-08-06 15:00:00	0.095013	0.189309	0.504392	0.665882	0.875029	0.112557	0.112618
2015-08-06 16:00:00	0.073250	0.151022	0.415608	0.558249	0.748593	0.098575	0.098760
2015-08-06 17:00:00	0.033330	0.072885	0.219751	0.304905	0.429270	0.057969	0.057878
2015-08-06 18:00:00	0.005401	0.018092	0.067505	0.095671	0.136328	0.009736	0.009153
2015-08-06 19:00:00	-0.006198	-0.006824	-0.004939	-0.005318	-0.007565	-0.013865	-0.013271
2015-08-06 20:00:00	-0.006839	-0.007790	-0.006808	-0.007319	-0.0097660	-0.014283	-0.014650
2015-08-06 21:00:00	-0.006299	-0.007665	-0.006796	-0.007497	-0.009552	-0.014254	-0.014102
2015-08-06 22:00:00	-0.006919	-0.007772	-0.006893	-0.0073980	-0.010401	-0.01433	-0.014007
2015-08-06 23:00:00	-0.006595	-0.007918	-0.006979	-0.007485	-0.009837	-0.013830	-0.013941
2015-08-07 00:00:00	-0.006328	-0.008156	-0.006990	-0.007153	-0.010172	-0.014320	-0.014433
2015-08-07 01:00:00	-0.006436	-0.007585	-0.007012	-0.007423	-0.010053	-0.014459	-0.013931
2015-08-07 02:00:00	-0.006273	-0.008003	-0.007106	-0.007361	-0.010369	-0.013839	-0.013984
2015-08-07 03:00:00	-0.006383	-0.007903	-0.007161	-0.007309	-0.010116	-0.014570	-0.014358
2015-08-07 04:00:00	-0.006377	-0.008006	-0.007115	-0.007182	-0.010508	-0.014281	-0.014429
2015-08-07 05:00:00	-0.001303	0.003106	0.020646	0.026490	0.027653	-0.008846	-0.008987
2015-08-07 06:00:00	0.019336	0.049634	0.149267	0.194761	0.257044	0.02683	0.026442
2015-08-07 07:00:00	0.043664	0.102341	0.295036	0.393201	0.537204	0.065603	0.064202
2015-08-07 08:00:00	0.067491	0.155184	0.450055	0.604387	0.848559	0.122775	0.118571
2015-08-07 09:00:00	0.070466	0.167704	0.508668	0.697877	0.995186	0.145621	0.138519
2015-08-07 10:00:00	0.121834	0.262419	0.713813	0.95531	1.339641	0.229833	0.220832
2015-08-07 11:00:00	0.139868	0.312960	0.867656	1.130611	1.540885	0.254481	0.243126
2015-08-07 12:00:00	0.13934	0.304225	0.832535	1.080577	1.459851	0.239931	0.228501
2015-08-07 13:00:00	0.070945	0.148428	0.418279	0.557233	0.764445	0.109329	0.105965
2015-08-07 14:00:00	0.066424	0.140784	0.382081	0.491872	0.646046	0.091541	0.087895
2015-08-07 15:00:00	0.137651	0.290945	0.783984	1.018798	1.371239	0.213383	0.205819
2015-08-07 16:00:00	0.054051	0.113176	0.315830	0.422094	0.566494	0.062168	0.061723
2015-08-07 17:00:00	0.022192	0.045568	0.120274	0.154493	0.188656	0.012177	0.012991
2015-08-07 18:00:00	0.004598	0.014841	0.049397	0.063516	0.075093	-0.005077	-0.005051
2015-08-07 19:00:00	-0.005971	-0.007226	-0.005154	-0.005115	-0.007931	-0.014253	-0.013759
2015-08-07 20:00:00	-0.006440	-0.008302	-0.007157	-0.007452	-0.0098630	-0.015219	-0.014419
2015-08-07 21:00:00	-0.006444	-0.007536	-0.006981	-0.007481	-0.009943	-0.014050	-0.013801
2015-08-07 22:00:00	-0.006679	-0.007726	-0.007300	-0.006959	-0.0102130	-0.014846	-0.014259
2015-08-07 23:00:00	-0.006452	-0.008032	-0.007176	-0.007324	-0.010137	-0.014442	-0.013945
2015-08-08 00:00:00	-0.006469	-0.007514	-0.006845	-0.007560	-0.009769	-0.014588	-0.014036
2015-08-08 01:00:00	-0.006124	-0.007856	-0.007331	-0.007328	-0.010137	-0.014531	-0.014609
2015-08-08 02:00:00	-0.006546	-0.007583	-0.007362	-0.007160	-0.010116	-0.014198	-0.014639
2015-08-08 03:00:00	-0.006108	-0.007279	-0.007124	-0.007083	-0.009932	-0.014442	-0.014141
2015-08-08 04:00:00	-0.006837	-0.007297	-0.007150	-0.007233	-0.010015	-0.014107	-0.013792
2015-08-08 05:00:00	0.001275	0.007513	0.031038	0.037937	0.041043	-0.006809	-0.007363
2015-08-08 06:00:00	0.024144	0.05861	0.165417	0.209089	0.264554	0.027183	0.026612
2015-08-08 07:00:00	0.054826	0.125448	0.344191	0.440287	0.569645	0.069999	0.069414
2015-08-08 08:00:00	0.082835	0.176723	0.470830	0.615481	0.827313	0.092715	0.092845
2015-08-08 09:00:00	0.096373	0.210719	0.582964	0.784185	1.104297	0.138864	0.134377
2015-08-08 10:00:00	0.106157	0.228682	0.637820	0.865209	1.254086	0.174117	0.167283
2015-08-08 11:00:00	0.132641	0.285820	0.776987	1.040908	1.479745	0.210981	0.202430
2015-08-08 12:00:00	0.102532	0.221117	0.591456	0.778627	1.079063	0.16161	0.154235
2015-08-08 13:00:00	0.133832	0.280600	0.759212	1.023132	1.450083	0.218546	0.210745
2015-08-08 14:00:00	0.120662	0.241824	0.659746	0.908965	1.330992	0.191014	0.183247
2015-08-08 15:00:00	0.090462	0.192567	0.534422	0.703922	0.972422	0.13926	0.134102
2015-08-08 16:00:00	0.045356	0.093458	0.254248	0.337794	0.446779	0.044620	0.045302
2015-08-08 17:00:00	0.030625	0.065998	0.181138	0.235805	0.301776	0.028653	0.028989
2015-08-08 18:00:00	0.004527	0.015799	0.050413	0.063914	0.073128	-0.005069	-0.004887
2015-08-08 19:00:00	-0.006460	-0.006792	-0.005873	-0.005443	-0.008795	-0.013766	-0.013913
2015-08-08 20:00:00	-0.006244	-0.008248	-0.007145	-0.007336	-0.010026	-0.013967	-0.013445
2015-08-08 21:00:00	-0.006702	-0.007596	-0.007208	-0.007195	-0.010367	-0.014061	-0.014181
2015-08-08 22:00:00	-0.006445	-0.007466	-0.007041	-0.007475	-0.010126	-0.014219	-0.013860
2015-08-08 23:00:00	-0.006330	-0.007644	-0.007042	-0.007371	-0.009808	-0.013841	-0.014450
2015-08-09 00:00:00	-0.006478	-0.007717	-0.006887	-0.0074230	-0.009978	-0.013748	-0.013752
2015-08-09 01:00:00	-0.005945	-0.007796	-0.007092	-0.007623	-0.010338	-0.014814	-0.014147
2015-08-09 02:00:00	-0.006873	-0.007717	-0.007007	-0.007406	-0.009836	-0.014163	-0.013917
2015-08-09 03:00:00	-0.006880	-0.007673	-0.007049	-0.0073100	-0.010126	-0.014185	-0.014004
2015-08-09 04:00:00	-0.006455	-0.008387	-0.007087	-0.007651	-0.010467	-0.014111	-0.014095
2015-08-09 05:00:00	-0.001762	0.002985	0.020770	0.0270670	0.029018	-0.008587	-0.009201
2015-08-09 06:00:00	0.010578	0.029654	0.087571	0.110754	0.136261	0.003599	0.002424
2015-08-09 07:00:00	0.040055	0.088477	0.234615	0.296984	0.382306	0.041390	0.041047
2015-08-09 08:00:00	0.084546	0.182206	0.491755	0.643387	0.869167	0.099512	0.099159
2015-08-09 09:00:00	0.116688	0.245616	0.644476	0.843017	1.139812	0.133764	0.132213
2015-08-09 10:00:00	0.047969	0.102284	0.271776	0.362111	0.501203	0.058851	0.056922
2015-08-09 11:00:00	0.131186	0.278501	0.753346	1.024954	1.497504	0.202390	0.195415
2015-08-09 12:00:00	0.061828	0.124768	0.322242	0.430927	0.606496	0.084072	0.081057
2015-08-09 13:00:00	0.085744	0.172195	0.436456	0.575109	0.800352	0.109919	0.106088
2015-08-09 14:00:00	0.145649	0.303306	0.808535	1.089999	1.597100	0.253367	0.242988
2015-08-09 15:00:00	0.090217	0.189358	0.522928	0.709450	1.035990	0.143561	0.139628
2015-08-09 16:00:00	0.066461	0.144717	0.398443	0.523179	0.727021	0.099081	0.096470
2015-08-09 17:00:00	0.030699	0.066028	0.180672	0.236130	0.311345	0.033270	0.033652
