Sensor 0052 - site1
Site 1
date [EST]	es 412 [uW/cm^2/nm]	es 442 [uW/cm^2/nm]	es 490 [uW/cm^2/nm]	es 510 [uW/cm^2/nm]	es 555 [uW/cm^2/nm]	es 664 [uW/cm^2/nm]	es 669 [uW/cm^2/nm]
2015-04-29 15:00:00	35.505084	39.322936	41.924711	39.75157	37.067232	30.750547	31.276025
2015-04-29 16:00:00	28.513994	30.986302	33.56289	29.09175	28.075138	21.546446	25.009865
2015-04-29 17:00:00	13.640829	15.253061	16.35689	15.348059	13.92889	12.026712	12.265752
2015-04-29 18:00:00	3.335274	3.514261	3.409753	2.983658	2.325283	1.899008	1.924906
2015-04-29 19:00:00	0.028432	0.002609	0.019704	0.003299	0.004179	0.020525	-0.010661
2015-04-29 20:00:00	0.009814	-0.016797	0.002872	-0.009785	-0.002293	0.013451	-0.018437
2015-04-29 21:00:00	0.009689	-0.018315	0.00329	-0.010913	-0.002905	0.013993	-0.019889
2015-04-29 22:00:00	0.009566	-0.019038	0.003151	-0.010886	-0.002672	0.01555	-0.020174
2015-04-29 23:00:00	0.009751	-0.019178	0.003897	-0.011429	-0.003634	0.014834	-0.020077
2015-04-30 00:00:00	0.00986	-0.01984	0.002888	-0.011433	-0.003269	0.014862	-0.020169
2015-04-30 01:00:00	0.009348	-0.019676	0.003756	-0.01195	-0.003113	0.014378	-0.019498
2015-04-30 02:00:00	0.009535	-0.018358	0.003064	-0.011037	-0.002542	0.014736	-0.018296
2015-04-30 03:00:00	0.009247	-0.018231	0.003259	-0.010399	-0.002937	0.014616	-0.018689
2015-04-30 04:00:00	0.01626	-0.008996	0.010071	-0.004694	5.22E-4	0.017915	-0.013998
2015-04-30 05:00:00	4.087297	4.447213	4.470316	3.919114	3.103566	2.677673	2.729697
2015-04-30 06:00:00	20.840086	23.816716	25.932415	24.237553	22.412652	19.926329	20.47613
2015-04-30 07:00:00	61.98887	75.113647	87.110181	84.271493	81.260902	74.232843	75.689697
2015-04-30 08:00:00	52.741714	59.435106	65.009483	61.950951	58.300035	49.043392	50.146472
2015-04-30 09:00:00	75.957182	86.673269	95.575458	91.465469	87.267432	73.58156	75.018239
2015-04-30 10:00:00	63.92078	71.958442	77.640886	74.170269	70.662059	58.93313	59.852819
2015-04-30 11:00:00	35.132167	39.075548	41.841128	39.945324	37.772432	30.933437	31.399419
2015-04-30 12:00:00	56.559918	63.056903	67.613354	64.48303	61.00706	50.118325	50.923815
2015-04-30 13:00:00	32.310023	36.040353	38.542043	36.740773	34.806896	28.527996	28.93882
2015-04-30 14:00:00	42.88159	47.917487	51.731086	49.52304	46.755242	38.659493	39.247879
2015-04-30 15:00:00	22.232894	24.720164	26.643337	25.423147	23.912753	19.752357	20.017428
2015-04-30 16:00:00	12.075538	13.444606	14.631319	13.882861	13.043015	10.858483	10.96353
2015-04-30 17:00:00	21.734511	24.943042	28.182073	26.768892	25.007723	22.019856	22.576332
2015-04-30 18:00:00	7.277154	8.234808	10.20642	9.366055	8.772154	8.004849	7.358151
2015-04-30 19:00:00	0.030053	0.007982	0.027083	0.009784	0.009817	0.029138	1.18E-4
2015-04-30 20:00:00	0.008806	-0.01694	0.003088	-0.010662	-0.00117	0.013922	-0.017694
2015-04-30 21:00:00	0.009387	-0.016291	0.00258	-0.009223	-0.002822	0.014021	-0.01721
2015-04-30 22:00:00	0.009459	-0.016698	0.002444	-0.009495	-0.001962	0.012946	-0.01859
2015-04-30 23:00:00	0.008996	-0.016522	0.003108	-0.010046	-0.002302	0.012751	-0.017762
2015-05-01 00:00:00	0.009938	-0.017679	0.002833	-0.010558	-0.002486	0.013936	-0.017536
2015-05-01 01:00:00	0.009371	-0.017423	0.002672	-0.010123	-0.002186	0.014672	-0.017787
2015-05-01 02:00:00	0.009309	-0.017464	0.003408	-0.010509	-0.002702	0.014663	-0.017899
2015-05-01 03:00:00	0.009097	-0.01702	0.002515	-0.010254	-0.002443	0.014442	-0.01757
2015-05-01 04:00:00	0.022035	-0.003928	0.014824	-9.98E-4	0.003019	0.022558	-0.009039
2015-05-01 05:00:00	6.243967	7.075913	7.48888	6.715019	5.485625	5.453434	5.670455
2015-05-01 06:00:00	25.991884	30.824845	34.321949	32.560731	30.149318	27.807875	28.586389
2015-05-01 07:00:00	51.821703	60.254023	68.303099	65.350345	61.214683	53.310119	55.011885
2015-05-01 08:00:00	72.656674	83.497599	93.562176	89.477566	84.616924	72.285139	74.056092
2015-05-01 09:00:00	70.826186	80.668544	88.419348	84.72147	80.573718	67.854438	69.049569
2015-05-01 10:00:00	116.299729	133.984544	147.652092	142.091375	136.741664	116.810417	118.177165
2015-05-01 11:00:00	119.387828	135.862251	149.295006	143.861531	137.514311	116.497471	118.261655
2015-05-01 12:00:00	119.081317	135.406729	148.854943	143.64203	137.100303	115.989424	117.951796
2015-05-01 13:00:00	111.233826	126.545084	139.769089	134.7238	128.223535	108.234247	110.592665
2015-05-01 14:00:00	96.678106	110.124036	122.677733	118.059547	112.080485	94.622049	97.241087
2015-05-01 15:00:00	76.643137	87.538911	98.714891	94.732844	89.698221	76.232267	78.65102
2015-05-01 16:00:00	53.102774	61.274935	70.094038	67.334168	63.783753	55.056109	57.033917
2015-05-01 17:00:00	28.034074	32.783829	38.707246	37.2906	35.575495	31.734835	32.682994
2015-05-01 18:00:00	6.672856	7.371329	7.960603	7.155473	6.03398	5.191919	5.203487
2015-05-01 19:00:00	0.04781	0.022403	0.041017	0.0191	0.013672	0.037132	0.00459
2015-05-01 20:00:00	0.009767	-0.019294	0.003547	-0.010989	-0.003304	0.0155	-0.019201
2015-05-01 21:00:00	0.010429	-0.019206	0.003778	-0.010391	-0.00269	0.014527	-0.019966
2015-05-01 22:00:00	0.010114	-0.020092	0.00306	-0.011016	-0.003303	0.014864	-0.019077
2015-05-01 23:00:00	0.009751	-0.018432	0.003456	-0.010743	-0.003117	0.01453	-0.019138
2015-05-02 00:00:00	0.010269	-0.018778	0.003318	-0.011628	-0.003645	0.014965	-0.018527
2015-05-02 01:00:00	0.009775	-0.019137	0.003235	-0.0113	-0.00312	0.014806	-0.019601
2015-05-02 02:00:00	0.008754	-0.02006	0.003636	-0.011184	-0.0034	0.014742	-0.019163
2015-05-02 03:00:00	0.009557	-0.020845	0.003892	-0.011025	-0.002944	0.014884	-0.020328
2015-05-02 04:00:00	0.021011	-0.007273	0.013737	-0.002435	7.03E-4	0.021267	-0.013292
2015-05-02 05:00:00	3.775122	4.165564	4.347848	3.884274	3.195323	2.965031	3.031653
2015-05-02 06:00:00	13.292721	14.715031	15.642049	14.538718	13.178451	11.301838	11.515288
2015-05-02 07:00:00	29.233229	33.117625	36.159451	34.222513	32.220251	27.416295	27.9059
2015-05-02 08:00:00	94.491547	111.791756	126.754195	122.174217	117.725732	104.049795	105.971716
2015-05-02 09:00:00	100.329728	115.416017	127.172809	122.284218	116.502327	99.769627	101.195188
2015-05-02 10:00:00	118.678331	136.220974	150.348734	144.893216	139.045033	119.052455	120.650363
2015-05-02 11:00:00	99.546884	113.337666	124.436455	119.760137	114.200342	96.071345	97.602886
2015-05-02 12:00:00	87.913403	100.023514	109.966852	105.940161	101.028332	84.391934	85.83726
2015-05-02 13:00:00	99.917306	114.296223	126.668881	122.454561	117.418549	98.656687	100.422817
2015-05-02 14:00:00	77.509951	88.752308	98.815078	95.353504	91.003675	76.602888	78.120928
2015-05-02 15:00:00	48.258894	54.964939	60.784656	58.420186	55.500917	46.835532	47.685842
2015-05-02 16:00:00	25.044173	27.79426	29.78097	28.1316	26.224993	21.899232	22.294201
2015-05-02 17:00:00	16.276878	17.26027	17.403766	15.923604	13.932098	11.07263	11.287142
2015-05-02 18:00:00	4.361458	4.86709	5.208557	4.742628	4.074463	3.812261	3.90483
2015-05-02 19:00:00	0.040695	0.014048	0.034678	0.013006	0.01005	0.030867	-0.003693
2015-05-02 20:00:00	0.010208	-0.019545	0.00387	-0.011385	-0.003692	0.014929	-0.020406
2015-05-02 21:00:00	0.009468	-0.020798	0.003852	-0.011657	-0.003368	0.015506	-0.020153
2015-05-02 22:00:00	0.010112	-0.018514	0.00326	-0.010671	-0.003301	0.014554	-0.019332
2015-05-02 23:00:00	0.008824	-0.019563	0.003236	-0.01099	-0.003169	0.014113	-0.01767
2015-05-03 00:00:00	0.009005	-0.017713	0.00327	-0.010786	-0.003512	0.014824	-0.018497
2015-05-03 01:00:00	0.010109	-0.018184	0.00312	-0.010785	-0.003064	0.014719	-0.016695
2015-05-03 02:00:00	0.010289	-0.018732	0.00374	-0.011765	-0.003532	0.015016	-0.019402
2015-05-03 03:00:00	0.009243	-0.019336	0.003844	-0.011224	-0.004413	0.01557	-0.019252
2015-05-03 04:00:00	0.025617	-0.002555	0.01833	0.001229	0.003719	0.024153	-0.009813
2015-05-03 05:00:00	3.186018	3.505164	3.671618	3.311794	2.763092	2.477811	2.520854
2015-05-03 06:00:00	14.520965	16.441402	18.019097	17.033597	15.838383	13.83776	14.102356
2015-05-03 07:00:00	22.423883	25.214625	27.391477	25.930865	24.43927	20.626088	20.978165
2015-05-03 08:00:00	42.716028	48.58019	53.292894	50.980523	48.555488	41.05886	41.739861
2015-05-03 09:00:00	58.724215	67.15244	73.870386	71.100349	67.864226	57.188665	58.120669
2015-05-03 10:00:00	71.901158	82.096421	90.034073	86.59817	82.696948	69.422631	70.537262
2015-05-03 11:00:00	111.545519	128.52708	141.943935	136.71633	131.779145	112.457945	113.986885
2015-05-03 12:00:00	116.522326	133.441484	147.200395	141.987237	136.495671	115.900587	117.880176
2015-05-03 13:00:00	112.10835	128.787316	142.210927	137.458698	132.721765	112.45824	114.718681
2015-05-03 14:00:00	97.861124	113.05944	125.716833	121.198334	117.01664	99.569919	101.727
2015-05-03 15:00:00	52.707584	59.26174	64.216622	61.285155	57.834918	47.937058	48.801365
2015-05-03 16:00:00	57.27928	67.681644	78.824067	76.501241	74.289812	66.002354	68.067921
2015-05-03 17:00:00	19.069983	21.876001	24.215976	23.037687	21.361674	18.382229	18.676418
2015-05-03 18:00:00	6.201478	6.847948	7.098393	6.466852	5.373017	4.655971	4.690903
2015-05-03 19:00:00	0.06536	0.049686	0.063013	0.040742	0.02584	0.043485	0.018351
2015-05-03 20:00:00	0.008336	-0.015147	0.001615	-0.008505	-9.98E-4	0.012526	-0.015692
2015-05-03 21:00:00	0.009523	-0.014076	0.002203	-0.009399	-4.99E-4	0.012879	-0.016692
2015-05-03 22:00:00	0.009213	-0.014861	0.001459	-0.009659	-0.001295	0.012783	-0.015773
2015-05-03 23:00:00	0.009413	-0.015049	0.002347	-0.009852	-0.001107	0.01335	-0.017003
2015-05-04 00:00:00	0.009877	-0.015096	0.001472	-0.009192	-0.001777	0.01267	-0.015474
2015-05-04 01:00:00	0.009095	-0.015598	0.002163	-0.009076	-0.003287	0.013317	-0.016379
2015-05-04 02:00:00	0.010289	-0.016605	0.002534	-0.01016	-0.002728	0.013033	-0.017575
2015-05-04 03:00:00	0.009515	-0.01759	0.002421	-0.009712	-0.002289	0.014154	-0.019229
2015-05-04 04:00:00	0.037295	0.013246	0.032896	0.013182	0.010673	0.029134	-0.002801
2015-05-04 05:00:00	6.365284	7.333346	9.455827	8.222238	7.036018	6.765342	6.396672
2015-05-04 06:00:00	25.051963	30.491642	35.304106	34.262173	32.967005	31.911723	33.207321
2015-05-04 07:00:00	50.052881	59.887376	68.464449	66.15896	63.832933	57.817895	59.118226
2015-05-04 08:00:00	72.985809	85.743021	96.544777	92.942134	89.471246	78.54856	79.914858
2015-05-04 09:00:00	91.933985	107.134606	119.265677	114.994595	110.959724	96.125337	97.562398
2015-05-04 10:00:00	105.885632	122.151152	135.12267	130.395706	125.874117	108.208772	109.502851
2015-05-04 11:00:00	112.453844	129.67782	143.05497	138.046496	133.426811	114.532829	115.753555
2015-05-04 12:00:00	112.951393	129.931543	143.657667	138.779909	133.774084	114.410088	115.944575
2015-05-04 13:00:00	102.359348	117.521704	130.646253	126.563758	121.337186	103.220714	105.490576
2015-05-04 14:00:00	90.856904	105.005688	118.1103	114.741441	109.987309	93.984496	96.572912
2015-05-04 15:00:00	68.299265	78.982619	89.757352	86.721231	82.544168	71.337859	73.379455
2015-05-04 16:00:00	45.875002	53.267712	61.309941	59.23003	56.40056	49.418027	51.241693
2015-05-04 17:00:00	23.679082	27.519623	31.903043	30.650431	28.902051	25.948188	26.946568
2015-05-04 18:00:00	6.606618	7.497157	8.282897	7.712062	6.895986	6.489577	6.493833
2015-05-04 19:00:00	0.0583	0.041714	0.049123	0.030495	0.019274	0.029057	0.007305
2015-05-04 20:00:00	0.008026	-0.011291	0.001042	-0.007135	-6.64E-4	0.011137	-0.012394
2015-05-04 21:00:00	0.007817	-0.009154	1.03E-4	-0.006692	0.001211	0.008853	-0.011108
2015-05-04 22:00:00	0.00789	-0.007169	-1.73E-4	-0.005576	0.002255	0.008336	-0.009956
2015-05-04 23:00:00	0.006854	-0.010888	4.01E-4	-0.006335	0.001443	0.010273	-0.01093
2015-05-05 00:00:00	0.008327	-0.011406	6.71E-4	-0.007359	2.0E-5	0.00989	-0.013277
2015-05-05 01:00:00	0.008824	-0.010727	0.001225	-0.007919	6.11E-4	0.01042	-0.013257
2015-05-05 02:00:00	0.00805	-0.010964	9.14E-4	-0.007354	0.001071	0.010451	-0.012786
2015-05-05 03:00:00	0.006441	-0.006664	1.11E-4	-0.004703	0.002851	0.007158	-0.008791
2015-05-05 04:00:00	0.036071	0.022238	0.026507	0.014938	0.012042	0.018483	0.001836
2015-05-05 05:00:00	6.096173	7.080321	7.857519	7.380637	6.62023	6.848769	6.759007
2015-05-05 06:00:00	21.897511	25.700617	29.028239	27.780695	26.569527	24.665992	25.223794
2015-05-05 07:00:00	45.370194	53.126291	59.770707	57.418896	55.091545	48.483466	49.419677
2015-05-05 08:00:00	77.965492	91.147416	103.019874	99.582399	95.78166	82.559852	84.838346
2015-05-05 09:00:00	106.544734	124.809198	139.239854	135.062118	130.167555	112.114151	114.380582
2015-05-05 10:00:00	101.774715	117.308077	128.728188	124.650368	119.514767	101.477551	103.377321
2015-05-05 11:00:00	87.25375	99.806622	108.807702	105.364142	100.662309	85.753657	86.929595
2015-05-05 12:00:00	94.546873	109.222375	119.909357	116.136618	111.697527	95.511315	97.053129
2015-05-05 13:00:00	66.340374	75.336008	81.731676	78.816845	75.062416	63.432098	64.464508
2015-05-05 14:00:00	95.587137	112.516048	125.740547	121.971708	117.772038	102.957007	104.654135
2015-05-05 15:00:00	52.109576	59.966285	65.699609	63.117378	59.974581	51.527671	52.485544
2015-05-05 16:00:00	50.351953	59.201923	67.879848	65.642386	62.342981	54.884319	56.530555
2015-05-05 17:00:00	16.652336	18.94789	20.768175	19.726797	18.295453	15.992491	16.320625
2015-05-05 18:00:00	5.151524	5.787072	6.160032	5.655491	4.848532	4.483972	4.610899
2015-05-05 19:00:00	0.079437	0.068889	0.073708	0.050082	0.030961	0.041736	0.022786
2015-05-05 20:00:00	0.006612	-0.007693	-3.93E-4	-0.005496	0.002566	0.006896	-0.007977
2015-05-05 21:00:00	0.007065	-0.008052	4.71E-4	-0.005917	0.002171	0.006668	-0.009558
2015-05-05 22:00:00	0.008068	-0.012252	0.001296	-0.007192	-3.95E-4	0.010097	-0.012759
2015-05-05 23:00:00	0.00783	-0.013759	0.001849	-0.008578	-0.002194	0.011248	-0.013916
2015-05-06 00:00:00	0.008134	-0.012748	6.42E-4	-0.007529	2.97E-4	0.010336	-0.013769
2015-05-06 01:00:00	0.008479	-0.014704	0.002062	-0.008732	-0.00195	0.011353	-0.015952
2015-05-06 02:00:00	0.009583	-0.015974	0.002198	-0.009568	-0.001899	0.012364	-0.015689
2015-05-06 03:00:00	0.008756	-0.017543	0.00215	-0.009125	-0.002135	0.012807	-0.017942
2015-05-06 04:00:00	0.055188	0.035976	0.050728	0.028451	0.016757	0.033848	0.008075
2015-05-06 05:00:00	7.262729	8.59219	10.03722	9.964408	9.633323	11.498415	10.833781
2015-05-06 06:00:00	25.777402	30.159858	35.470508	34.026858	32.384517	28.61569	29.53356
2015-05-06 07:00:00	53.049655	63.568587	72.369161	69.859559	66.697165	60.140307	61.34338
2015-05-06 08:00:00	76.695268	90.9673	102.032146	98.667892	94.246887	82.923793	84.422457
2015-05-06 09:00:00	95.296257	111.124779	123.383213	119.279333	114.386667	98.832562	100.28339
2015-05-06 10:00:00	107.444898	123.75454	136.665069	132.015855	126.989386	108.891216	110.155344
2015-05-06 11:00:00	112.122819	128.802664	141.834901	136.978401	131.828596	112.754735	113.983798
2015-05-06 12:00:00	109.879913	125.963514	138.963101	134.04011	128.791176	109.793907	111.189257
2015-05-06 13:00:00	101.961052	117.011387	129.747949	124.918843	119.788597	102.041427	103.720792
2015-05-06 14:00:00	87.521616	100.650175	112.451116	108.128592	103.179621	88.030248	89.870311
2015-05-06 15:00:00	69.549103	80.115044	90.625537	87.133784	82.627538	70.802524	72.841599
2015-05-06 16:00:00	48.019008	55.607707	63.59888	61.161702	57.944042	50.032161	51.890233
2015-05-06 17:00:00	24.975136	28.955447	33.66515	32.269601	30.366412	26.446643	27.382823
2015-05-06 18:00:00	7.861515	9.063897	10.67685	9.926418	9.141582	7.653961	7.785447
2015-05-06 19:00:00	0.116001	0.110648	0.122265	0.08907	0.054506	0.070855	0.051507
2015-05-06 20:00:00	0.008033	-0.008771	6.66E-4	-0.006483	7.18E-4	0.00851	-0.011544
2015-05-06 21:00:00	0.007573	-0.011067	0.001154	-0.00693	3.87E-4	0.009704	-0.01288
2015-05-06 22:00:00	0.007315	-0.010006	5.82E-4	-0.007444	8.44E-4	0.008745	-0.012775
2015-05-06 23:00:00	0.008758	-0.013064	0.001752	-0.008851	6.36E-4	0.010434	-0.014247
2015-05-07 00:00:00	0.00898	-0.014828	0.001636	-0.008994	-0.001872	0.012086	-0.016242
2015-05-07 01:00:00	0.008813	-0.013416	0.002083	-0.009091	-0.001168	0.011197	-0.014851
2015-05-07 02:00:00	0.008725	-0.01614	0.001742	-0.009354	-0.001317	0.012923	-0.016641
2015-05-07 03:00:00	0.008788	-0.016656	0.002099	-0.009461	-0.002521	0.012869	-0.016759
2015-05-07 04:00:00	0.06712	0.04824	0.061993	0.037269	0.022606	0.03981	0.01345
2015-05-07 05:00:00	6.605395	7.461357	8.100821	7.435367	6.208421	5.736405	5.97872
2015-05-07 06:00:00	27.097162	32.578236	38.109393	36.976023	35.705533	33.869545	34.461041
2015-05-07 07:00:00	50.63744	59.47568	68.076113	66.041641	63.285223	55.612566	57.319576
2015-05-07 08:00:00	72.945213	86.261281	96.358939	94.844924	89.180305	78.16268	79.587339
2015-05-07 09:00:00	94.924525	111.080745	123.242499	120.213004	114.728779	98.479229	100.552178
2015-05-07 10:00:00	111.118091	129.648954	142.589567	139.532654	132.9992	114.698315	116.314846
2015-05-07 11:00:00	106.587599	122.250725	133.882036	129.410282	124.210291	105.731513	106.825315
2015-05-07 12:00:00	112.358841	129.126589	142.413716	137.972091	132.266046	112.749278	114.223934
2015-05-07 13:00:00	103.120125	118.292307	131.099361	126.857792	121.113575	102.889237	104.750212
2015-05-07 14:00:00	81.88486	93.484064	103.586989	99.766941	94.406417	79.62049	81.334951
2015-05-07 15:00:00	69.164714	79.748454	89.699295	86.380408	81.643661	69.77457	71.562366
2015-05-07 16:00:00	48.545863	56.281228	64.002373	61.70289	57.971895	50.080135	51.874984
2015-05-07 17:00:00	26.588615	30.997838	36.240584	35.022788	33.111552	29.03453	30.024277
2015-05-07 18:00:00	8.24332	9.541936	11.638298	10.971476	10.407623	8.448892	8.621574
2015-05-07 19:00:00	0.133379	0.132145	0.136595	0.103001	0.066259	0.083624	0.072294
2015-05-07 20:00:00	0.00811	-0.008456	6.38E-4	-0.005659	0.001917	0.008252	-0.009961
2015-05-07 21:00:00	0.007533	-0.008995	0.001583	-0.007209	8.57E-4	0.008179	-0.011319
2015-05-07 22:00:00	0.007964	-0.011834	0.001335	-0.006825	4.71E-4	0.008605	-0.011996
2015-05-07 23:00:00	0.009085	-0.013094	0.002156	-0.007599	-0.001141	0.010989	-0.013207
2015-05-08 00:00:00	0.009163	-0.014279	0.001927	-0.008658	-0.001643	0.012049	-0.015277
2015-05-08 01:00:00	0.008993	-0.014474	0.001957	-0.009003	-5.83E-4	0.010724	-0.014526
2015-05-08 02:00:00	0.009111	-0.013985	0.001552	-0.008514	-7.53E-4	0.010957	-0.014213
2015-05-08 03:00:00	0.007464	-0.010062	0.001023	-0.00603	7.05E-4	0.00879	-0.011829
2015-05-08 04:00:00	0.077837	0.066439	0.071711	0.047756	0.029891	0.036298	0.018997
2015-05-08 05:00:00	7.450645	8.499479	9.769668	8.955517	8.162567	6.221518	6.333689
2015-05-08 06:00:00	23.117717	26.29716	29.344024	27.681152	25.671232	21.61098	22.278688
2015-05-08 07:00:00	49.891518	57.728782	66.149565	63.621845	60.486952	51.98843	53.999634
2015-05-08 08:00:00	71.408599	81.841101	92.554488	88.813998	84.832358	71.899722	74.256195
2015-05-08 09:00:00	93.249996	106.758446	119.542205	114.765692	109.867898	92.932606	95.443026
2015-05-08 10:00:00	109.312583	125.009964	138.686619	133.43011	128.658388	108.514632	111.08357
2015-05-08 11:00:00	116.010138	132.378534	145.848399	140.403426	135.629762	114.330618	116.659778
2015-05-08 12:00:00	118.837026	135.766609	149.493289	144.017277	139.30155	117.407582	119.893766
2015-05-08 13:00:00	108.453815	123.963959	137.327293	132.118765	127.091042	107.053036	109.632195
2015-05-08 14:00:00	96.986716	111.217782	123.992984	119.403931	114.925191	96.636453	99.467707
2015-05-08 15:00:00	81.55365	95.192107	107.22076	103.025913	99.844191	85.638604	87.701836
2015-05-08 16:00:00	54.502442	64.526448	73.271208	70.321954	67.989278	60.01867	61.188685
2015-05-08 17:00:00	31.114859	37.38837	43.258738	41.744721	40.453524	37.473812	38.300762
2015-05-08 18:00:00	10.564959	13.063757	15.787381	15.265351	15.127193	17.077903	17.691907
2015-05-08 19:00:00	0.177177	0.176821	0.1965	0.150069	0.097192	0.115434	0.09001
2015-05-08 20:00:00	0.009208	-0.015884	0.00313	-0.009628	-0.00234	0.013083	-0.017042
2015-05-08 21:00:00	0.008984	-0.015444	0.002548	-0.008883	-0.002573	0.011539	-0.01612
2015-05-08 22:00:00	0.008827	-0.015714	0.002844	-0.00915	-0.002286	0.012739	-0.016656
2015-05-08 23:00:00	0.008998	-0.016092	0.00274	-0.009203	-0.001681	0.012511	-0.01623
2015-05-09 00:00:00	0.009691	-0.016783	0.00325	-0.010078	-0.002196	0.013072	-0.016742
2015-05-09 01:00:00	0.009851	-0.017359	0.003175	-0.009304	-0.003626	0.013155	-0.018014
2015-05-09 02:00:00	0.00948	-0.018212	0.0029	-0.010671	-0.003302	0.013755	-0.018098
2015-05-09 03:00:00	0.008455	-0.017446	0.003364	-0.010123	-0.003422	0.013382	-0.01864
2015-05-09 04:00:00	0.038531	0.013969	0.03166	0.012012	0.010578	0.026082	-0.004691
2015-05-09 05:00:00	2.894924	3.097181	3.117382	2.77317	2.301536	1.610078	1.499552
2015-05-09 06:00:00	9.612428	10.654245	11.403399	10.641905	9.841382	8.275012	8.448489
2015-05-09 07:00:00	23.856771	27.120401	29.807129	28.32781	26.846949	22.501484	22.980322
2015-05-09 08:00:00	31.892976	35.575731	38.289761	36.415372	34.415523	28.38501	28.915357
2015-05-09 09:00:00	52.20221	59.22111	64.889153	62.170561	59.540813	49.508994	50.427347
2015-05-09 10:00:00	45.959489	51.825033	56.364383	53.664709	51.470408	42.399185	43.281941
2015-05-09 11:00:00	75.051612	86.25244	95.651563	91.901429	89.604151	76.27342	77.626829
2015-05-09 12:00:00	101.866134	117.7751	131.421868	126.6557	123.495423	105.834731	107.862782
2015-05-09 13:00:00	55.930892	63.290484	69.088249	66.075698	63.412352	52.552046	53.572679
2015-05-09 14:00:00	34.661558	38.494561	41.354666	39.380187	37.249441	30.437843	31.035193
2015-05-09 15:00:00	40.954116	46.199872	50.412915	48.243639	45.793929	38.13534	38.885713
2015-05-09 16:00:00	26.477904	29.947058	32.801148	31.311135	29.667102	25.036533	25.542362
2015-05-09 17:00:00	14.107615	15.833201	17.119469	16.151115	14.977172	12.70124	12.964346
2015-05-09 18:00:00	3.64651	3.972452	4.137618	3.788563	3.286833	2.871931	2.925595
2015-05-09 19:00:00	0.092372	0.077286	0.085263	0.058089	0.038462	0.046558	0.02215
